ingre1,ingre2,distance
kaempferol,PHENANTHRENE,2.888888888888889
kaempferol,M-XYLENE,3.1
kaempferol,formononetin,1.4545454545454546
kaempferol,p-coumaric acid,2.25
kaempferol,apigenin,1.6
kaempferol,FURFURAL,2.6666666666666665
kaempferol,Ephedrine,2.6666666666666665
kaempferol,Matrine,2.5
kaempferol,toluene,2.0
kaempferol,P-CRESOL,2.0
kaempferol,4-methylphenol,2.0
kaempferol,1-HEPTANOL,2.6666666666666665
kaempferol,ethanol,2.026666666666667
kaempferol,P-XYLENE,3.3333333333333335
kaempferol,Phenethylamine,2.5135135135135136
kaempferol,PSEUDOEPHEDRINE,1.9285714285714286
kaempferol,ISOBUTYRIC ACID,3.2222222222222223
kaempferol,Norephedrine,2.4166666666666665
kaempferol,Caffeic acid phenethyl ester,3.5555555555555554
kaempferol,Xanthohumol,3.2222222222222223
kaempferol,camphor,2.6125
kaempferol,Synephrine,3.5555555555555554
kaempferol,(E/Z)-ferulic acid,2.25
kaempferol,acetate,2.358695652173913
kaempferol,5-HYDROXYMETHYLFURFURAL,2.6666666666666665
kaempferol,"1,4-DIMETHYLNAPHTHALENE",2.888888888888889
kaempferol,"2,6-DIMETHYLNAPHTHALENE",2.8
kaempferol,(-)-Norephedrine,3.0
kaempferol,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.3636363636363638
kaempferol,Caffeic acid-phenethyl ester,3.5555555555555554
kaempferol,"3',4',7-Trihydroxyisoflavone",2.5555555555555554
kaempferol,phenylpropanolamine,2.3846153846153846
kaempferol,(+)-Medicarpin,2.4444444444444446
kaempferol,NSC70861,2.6666666666666665
kaempferol,8-Prenylnaringenin,2.888888888888889
guaiazulene,PENTADECANOIC ACID,4.053571428571429
guaiazulene,quercetin,3.0833333333333335
guaiazulene,linoleic acid,3.289473684210526
guaiazulene,Decanoic acid,3.0
guaiazulene,Umbelliferone,2.3333333333333335
guaiazulene,scopoletin,4.0
guaiazulene,RUTIN,3.3333333333333335
guaiazulene,CINNAMIC ACID,3.0
guaiazulene,naphthalene,2.7142857142857144
guaiazulene,STYRENE,3.3333333333333335
guaiazulene,luteolin,3.2222222222222223
guaiazulene,Arachidic acid,3.0
guaiazulene,octanoic acid,3.0
guaiazulene,palmitic acid,3.7549019607843137
guaiazulene,1-octanol,4.0
guaiazulene,benzyl alcohol,3.0
guaiazulene,NONANOIC ACID,4.0
guaiazulene,PHENANTHRENE,0.0
guaiazulene,M-XYLENE,2.6666666666666665
guaiazulene,formononetin,4.0
guaiazulene,p-coumaric acid,2.2
guaiazulene,apigenin,2.5
guaiazulene,FURFURAL,3.0
guaiazulene,Ephedrine,3.0
guaiazulene,Matrine,3.3333333333333335
guaiazulene,toluene,3.25
guaiazulene,P-CRESOL,1.0
guaiazulene,4-methylphenol,1.0
guaiazulene,1-HEPTANOL,3.0
guaiazulene,ethanol,3.5294117647058822
guaiazulene,P-XYLENE,2.0
guaiazulene,Phenethylamine,3.8666666666666667
guaiazulene,PSEUDOEPHEDRINE,3.4285714285714284
guaiazulene,ISOBUTYRIC ACID,4.0
guaiazulene,Norephedrine,3.4
guaiazulene,Caffeic acid phenethyl ester,4.0
guaiazulene,Xanthohumol,4.0
guaiazulene,camphor,4.027397260273973
guaiazulene,Synephrine,4.0
guaiazulene,(E/Z)-ferulic acid,2.8
guaiazulene,acetate,3.751412429378531
guaiazulene,5-HYDROXYMETHYLFURFURAL,3.0
guaiazulene,"1,4-DIMETHYLNAPHTHALENE",0.0
guaiazulene,"2,6-DIMETHYLNAPHTHALENE",0.6666666666666666
guaiazulene,(-)-Norephedrine,4.0
guaiazulene,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",3.0
guaiazulene,Caffeic acid-phenethyl ester,4.0
guaiazulene,"3',4',7-Trihydroxyisoflavone",3.0
guaiazulene,phenylpropanolamine,3.5
guaiazulene,(+)-Medicarpin,4.0
guaiazulene,NSC70861,3.0
guaiazulene,8-Prenylnaringenin,0.0
quercetin,PENTADECANOIC ACID,2.269230769230769
quercetin,linoleic acid,1.65
quercetin,Decanoic acid,2.3846153846153846
quercetin,Umbelliferone,2.32
quercetin,scopoletin,2.3461538461538463
quercetin,RUTIN,2.32
quercetin,CINNAMIC ACID,2.25
quercetin,naphthalene,2.0
quercetin,STYRENE,2.0
quercetin,luteolin,1.7096774193548387
quercetin,Arachidic acid,2.4166666666666665
quercetin,octanoic acid,2.269230769230769
quercetin,palmitic acid,1.9919354838709677
quercetin,1-octanol,3.1666666666666665
quercetin,benzyl alcohol,2.2083333333333335
quercetin,NONANOIC ACID,2.8333333333333335
quercetin,PHENANTHRENE,3.0833333333333335
quercetin,M-XYLENE,3.0
quercetin,formononetin,2.3461538461538463
quercetin,p-coumaric acid,2.0
quercetin,apigenin,1.3666666666666667
quercetin,FURFURAL,2.3333333333333335
quercetin,Ephedrine,2.2083333333333335
quercetin,Matrine,2.16
quercetin,toluene,2.0384615384615383
quercetin,P-CRESOL,2.16
quercetin,4-methylphenol,2.16
quercetin,1-HEPTANOL,2.4166666666666665
quercetin,ethanol,1.6555555555555554
quercetin,P-XYLENE,3.25
quercetin,Phenethylamine,2.1346153846153846
quercetin,PSEUDOEPHEDRINE,1.9655172413793103
quercetin,ISOBUTYRIC ACID,3.0833333333333335
quercetin,Norephedrine,2.1481481481481484
quercetin,Caffeic acid phenethyl ester,3.2083333333333335
quercetin,Xanthohumol,3.0833333333333335
quercetin,camphor,2.136842105263158
quercetin,Synephrine,3.2083333333333335
quercetin,(E/Z)-ferulic acid,1.962962962962963
quercetin,acetate,2.0452261306532664
quercetin,5-HYDROXYMETHYLFURFURAL,2.3333333333333335
quercetin,"1,4-DIMETHYLNAPHTHALENE",3.0833333333333335
quercetin,"2,6-DIMETHYLNAPHTHALENE",3.04
quercetin,(-)-Norephedrine,3.0416666666666665
quercetin,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.1538461538461537
quercetin,Caffeic acid-phenethyl ester,3.2083333333333335
quercetin,"3',4',7-Trihydroxyisoflavone",2.375
quercetin,phenylpropanolamine,2.142857142857143
quercetin,(+)-Medicarpin,2.875
quercetin,NSC70861,2.25
quercetin,8-Prenylnaringenin,3.0833333333333335
linoleic acid,PENTADECANOIC ACID,2.347826086956522
linoleic acid,Decanoic acid,2.375
linoleic acid,Umbelliferone,2.358974358974359
linoleic acid,scopoletin,2.8
linoleic acid,RUTIN,2.2564102564102564
linoleic acid,CINNAMIC ACID,2.3947368421052633
linoleic acid,naphthalene,2.255813953488372
linoleic acid,STYRENE,2.2564102564102564
linoleic acid,luteolin,2.0444444444444443
linoleic acid,Arachidic acid,2.3947368421052633
linoleic acid,octanoic acid,2.45
linoleic acid,palmitic acid,1.5072463768115942
linoleic acid,1-octanol,3.236842105263158
linoleic acid,benzyl alcohol,2.4210526315789473
linoleic acid,NONANOIC ACID,3.1578947368421053
linoleic acid,PHENANTHRENE,3.289473684210526
linoleic acid,M-XYLENE,3.230769230769231
linoleic acid,formononetin,2.8
linoleic acid,p-coumaric acid,2.2439024390243905
linoleic acid,apigenin,1.8409090909090908
linoleic acid,FURFURAL,2.5
linoleic acid,Ephedrine,2.3684210526315788
linoleic acid,Matrine,2.358974358974359
linoleic acid,toluene,2.275
linoleic acid,P-CRESOL,2.230769230769231
linoleic acid,4-methylphenol,2.230769230769231
linoleic acid,1-HEPTANOL,2.473684210526316
linoleic acid,ethanol,1.9230769230769231
linoleic acid,P-XYLENE,3.3947368421052633
linoleic acid,Phenethylamine,2.3181818181818183
linoleic acid,PSEUDOEPHEDRINE,2.186046511627907
linoleic acid,ISOBUTYRIC ACID,3.289473684210526
linoleic acid,Norephedrine,2.292682926829268
linoleic acid,Caffeic acid phenethyl ester,3.236842105263158
linoleic acid,Xanthohumol,3.1842105263157894
linoleic acid,camphor,2.330275229357798
linoleic acid,Synephrine,3.236842105263158
linoleic acid,(E/Z)-ferulic acid,2.292682926829268
linoleic acid,acetate,1.9906103286384977
linoleic acid,5-HYDROXYMETHYLFURFURAL,2.5
linoleic acid,"1,4-DIMETHYLNAPHTHALENE",3.289473684210526
linoleic acid,"2,6-DIMETHYLNAPHTHALENE",3.2564102564102564
linoleic acid,(-)-Norephedrine,3.289473684210526
linoleic acid,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.275
linoleic acid,Caffeic acid-phenethyl ester,3.236842105263158
linoleic acid,"3',4',7-Trihydroxyisoflavone",2.4473684210526314
linoleic acid,phenylpropanolamine,2.3095238095238093
linoleic acid,(+)-Medicarpin,3.0789473684210527
linoleic acid,NSC70861,2.3947368421052633
linoleic acid,8-Prenylnaringenin,3.289473684210526
Decanoic acid,PENTADECANOIC ACID,3.0344827586206895
Decanoic acid,Umbelliferone,2.4
Decanoic acid,scopoletin,3.1666666666666665
Decanoic acid,RUTIN,2.4
Decanoic acid,CINNAMIC ACID,2.25
Decanoic acid,naphthalene,2.6666666666666665
Decanoic acid,STYRENE,2.4
Decanoic acid,luteolin,2.1818181818181817
Decanoic acid,Arachidic acid,1.25
Decanoic acid,octanoic acid,0.6666666666666666
Decanoic acid,palmitic acid,2.75
Decanoic acid,1-octanol,3.25
Decanoic acid,benzyl alcohol,2.25
Decanoic acid,NONANOIC ACID,3.0
Decanoic acid,PHENANTHRENE,3.0
Decanoic acid,M-XYLENE,3.0
Decanoic acid,formononetin,3.1666666666666665
Decanoic acid,p-coumaric acid,2.5714285714285716
Decanoic acid,apigenin,2.3
Decanoic acid,FURFURAL,2.25
Decanoic acid,Ephedrine,2.25
Decanoic acid,Matrine,2.4
Decanoic acid,toluene,2.3333333333333335
Decanoic acid,P-CRESOL,2.4
Decanoic acid,4-methylphenol,2.4
Decanoic acid,1-HEPTANOL,2.25
Decanoic acid,ethanol,2.5714285714285716
Decanoic acid,P-XYLENE,3.0
Decanoic acid,Phenethylamine,2.84375
Decanoic acid,PSEUDOEPHEDRINE,2.4444444444444446
Decanoic acid,ISOBUTYRIC ACID,3.25
Decanoic acid,Norephedrine,2.4285714285714284
Decanoic acid,Caffeic acid phenethyl ester,3.25
Decanoic acid,Xanthohumol,3.0
Decanoic acid,camphor,3.04
Decanoic acid,Synephrine,3.25
Decanoic acid,(E/Z)-ferulic acid,2.142857142857143
Decanoic acid,acetate,2.7709497206703912
Decanoic acid,5-HYDROXYMETHYLFURFURAL,2.25
Decanoic acid,"1,4-DIMETHYLNAPHTHALENE",3.0
Decanoic acid,"2,6-DIMETHYLNAPHTHALENE",3.0
Decanoic acid,(-)-Norephedrine,3.0
Decanoic acid,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.1666666666666665
Decanoic acid,Caffeic acid-phenethyl ester,3.25
Decanoic acid,"3',4',7-Trihydroxyisoflavone",2.25
Decanoic acid,phenylpropanolamine,2.5
Decanoic acid,(+)-Medicarpin,3.0
Decanoic acid,NSC70861,2.25
Decanoic acid,8-Prenylnaringenin,3.0
Umbelliferone,PENTADECANOIC ACID,3.0
Umbelliferone,scopoletin,3.2
Umbelliferone,RUTIN,2.5
Umbelliferone,CINNAMIC ACID,2.3333333333333335
Umbelliferone,naphthalene,2.5
Umbelliferone,STYRENE,2.25
Umbelliferone,luteolin,2.3
Umbelliferone,Arachidic acid,2.3333333333333335
Umbelliferone,octanoic acid,2.4
Umbelliferone,palmitic acid,2.6699029126213594
Umbelliferone,1-octanol,3.3333333333333335
Umbelliferone,benzyl alcohol,2.3333333333333335
Umbelliferone,NONANOIC ACID,3.3333333333333335
Umbelliferone,PHENANTHRENE,2.3333333333333335
Umbelliferone,M-XYLENE,1.5
Umbelliferone,formononetin,3.2
Umbelliferone,p-coumaric acid,2.3333333333333335
Umbelliferone,apigenin,1.7777777777777777
Umbelliferone,FURFURAL,2.3333333333333335
Umbelliferone,Ephedrine,2.3333333333333335
Umbelliferone,Matrine,1.5
Umbelliferone,toluene,2.4
Umbelliferone,P-CRESOL,2.0
Umbelliferone,4-methylphenol,2.0
Umbelliferone,1-HEPTANOL,2.3333333333333335
Umbelliferone,ethanol,2.36231884057971
Umbelliferone,P-XYLENE,1.0
Umbelliferone,Phenethylamine,2.6451612903225805
Umbelliferone,PSEUDOEPHEDRINE,2.375
Umbelliferone,ISOBUTYRIC ACID,3.3333333333333335
Umbelliferone,Norephedrine,2.3333333333333335
Umbelliferone,Caffeic acid phenethyl ester,3.3333333333333335
Umbelliferone,Xanthohumol,3.3333333333333335
Umbelliferone,camphor,2.918918918918919
Umbelliferone,Synephrine,3.3333333333333335
Umbelliferone,(E/Z)-ferulic acid,2.1666666666666665
Umbelliferone,acetate,2.634831460674157
Umbelliferone,5-HYDROXYMETHYLFURFURAL,2.3333333333333335
Umbelliferone,"1,4-DIMETHYLNAPHTHALENE",2.3333333333333335
Umbelliferone,"2,6-DIMETHYLNAPHTHALENE",1.25
Umbelliferone,(-)-Norephedrine,3.3333333333333335
Umbelliferone,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.2
Umbelliferone,Caffeic acid-phenethyl ester,3.3333333333333335
Umbelliferone,"3',4',7-Trihydroxyisoflavone",2.3333333333333335
Umbelliferone,phenylpropanolamine,2.4285714285714284
Umbelliferone,(+)-Medicarpin,3.3333333333333335
Umbelliferone,NSC70861,2.3333333333333335
Umbelliferone,8-Prenylnaringenin,2.3333333333333335
scopoletin,PENTADECANOIC ACID,3.6724137931034484
scopoletin,RUTIN,3.2
scopoletin,CINNAMIC ACID,3.0
scopoletin,naphthalene,3.3333333333333335
scopoletin,STYRENE,2.6
scopoletin,luteolin,2.6363636363636362
scopoletin,Arachidic acid,3.0
scopoletin,octanoic acid,3.1666666666666665
scopoletin,palmitic acid,3.3365384615384617
scopoletin,1-octanol,3.5
scopoletin,benzyl alcohol,3.0
scopoletin,NONANOIC ACID,3.5
scopoletin,PHENANTHRENE,4.0
scopoletin,M-XYLENE,4.0
scopoletin,formononetin,0.0
scopoletin,p-coumaric acid,3.2857142857142856
scopoletin,apigenin,2.3
scopoletin,FURFURAL,3.0
scopoletin,Ephedrine,3.0
scopoletin,Matrine,3.0
scopoletin,toluene,2.6666666666666665
scopoletin,P-CRESOL,3.2
scopoletin,4-methylphenol,3.2
scopoletin,1-HEPTANOL,3.0
scopoletin,ethanol,3.0
scopoletin,P-XYLENE,4.0
scopoletin,Phenethylamine,3.125
scopoletin,PSEUDOEPHEDRINE,3.0
scopoletin,ISOBUTYRIC ACID,3.5
scopoletin,Norephedrine,3.0
scopoletin,Caffeic acid phenethyl ester,3.5
scopoletin,Xanthohumol,3.5
scopoletin,camphor,3.3733333333333335
scopoletin,Synephrine,3.5
scopoletin,(E/Z)-ferulic acid,2.5714285714285716
scopoletin,acetate,3.2737430167597767
scopoletin,5-HYDROXYMETHYLFURFURAL,3.0
scopoletin,"1,4-DIMETHYLNAPHTHALENE",4.0
scopoletin,"2,6-DIMETHYLNAPHTHALENE",4.0
scopoletin,(-)-Norephedrine,3.25
scopoletin,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.6666666666666665
scopoletin,Caffeic acid-phenethyl ester,3.5
scopoletin,"3',4',7-Trihydroxyisoflavone",3.0
scopoletin,phenylpropanolamine,3.0
scopoletin,(+)-Medicarpin,3.25
scopoletin,NSC70861,3.0
scopoletin,8-Prenylnaringenin,4.0
RUTIN,PENTADECANOIC ACID,2.9649122807017543
RUTIN,CINNAMIC ACID,2.3333333333333335
RUTIN,naphthalene,2.75
RUTIN,STYRENE,2.5
RUTIN,luteolin,2.1
RUTIN,Arachidic acid,2.3333333333333335
RUTIN,octanoic acid,2.4
RUTIN,palmitic acid,2.6310679611650487
RUTIN,1-octanol,3.3333333333333335
RUTIN,benzyl alcohol,2.3333333333333335
RUTIN,NONANOIC ACID,3.3333333333333335
RUTIN,PHENANTHRENE,3.3333333333333335
RUTIN,M-XYLENE,3.25
RUTIN,formononetin,3.2
RUTIN,p-coumaric acid,2.6666666666666665
RUTIN,apigenin,2.2222222222222223
RUTIN,FURFURAL,2.3333333333333335
RUTIN,Ephedrine,2.3333333333333335
RUTIN,Matrine,2.0
RUTIN,toluene,2.4
RUTIN,P-CRESOL,2.5
RUTIN,4-methylphenol,2.5
RUTIN,1-HEPTANOL,2.3333333333333335
RUTIN,ethanol,2.5217391304347827
RUTIN,P-XYLENE,3.3333333333333335
RUTIN,Phenethylamine,2.7419354838709675
RUTIN,PSEUDOEPHEDRINE,2.5
RUTIN,ISOBUTYRIC ACID,3.3333333333333335
RUTIN,Norephedrine,2.5
RUTIN,Caffeic acid phenethyl ester,2.3333333333333335
RUTIN,Xanthohumol,3.3333333333333335
RUTIN,camphor,2.8513513513513513
RUTIN,Synephrine,2.3333333333333335
RUTIN,(E/Z)-ferulic acid,2.3333333333333335
RUTIN,acetate,2.7134831460674156
RUTIN,5-HYDROXYMETHYLFURFURAL,2.3333333333333335
RUTIN,"1,4-DIMETHYLNAPHTHALENE",3.3333333333333335
RUTIN,"2,6-DIMETHYLNAPHTHALENE",3.25
RUTIN,(-)-Norephedrine,3.3333333333333335
RUTIN,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.2
RUTIN,Caffeic acid-phenethyl ester,2.3333333333333335
RUTIN,"3',4',7-Trihydroxyisoflavone",2.3333333333333335
RUTIN,phenylpropanolamine,2.5714285714285716
RUTIN,(+)-Medicarpin,2.6666666666666665
RUTIN,NSC70861,2.3333333333333335
RUTIN,8-Prenylnaringenin,3.3333333333333335
CINNAMIC ACID,PENTADECANOIC ACID,3.0892857142857144
CINNAMIC ACID,naphthalene,2.7142857142857144
CINNAMIC ACID,STYRENE,2.3333333333333335
CINNAMIC ACID,luteolin,2.2222222222222223
CINNAMIC ACID,Arachidic acid,2.0
CINNAMIC ACID,octanoic acid,2.25
CINNAMIC ACID,palmitic acid,2.8137254901960786
CINNAMIC ACID,1-octanol,3.0
CINNAMIC ACID,benzyl alcohol,2.0
CINNAMIC ACID,NONANOIC ACID,3.0
CINNAMIC ACID,PHENANTHRENE,3.0
CINNAMIC ACID,M-XYLENE,3.0
CINNAMIC ACID,formononetin,3.0
CINNAMIC ACID,p-coumaric acid,1.8
CINNAMIC ACID,apigenin,2.375
CINNAMIC ACID,FURFURAL,2.0
CINNAMIC ACID,Ephedrine,2.0
CINNAMIC ACID,Matrine,2.3333333333333335
CINNAMIC ACID,toluene,2.25
CINNAMIC ACID,P-CRESOL,2.3333333333333335
CINNAMIC ACID,4-methylphenol,2.3333333333333335
CINNAMIC ACID,1-HEPTANOL,2.0
CINNAMIC ACID,ethanol,2.6029411764705883
CINNAMIC ACID,P-XYLENE,3.0
CINNAMIC ACID,Phenethylamine,2.8666666666666667
CINNAMIC ACID,PSEUDOEPHEDRINE,2.4285714285714284
CINNAMIC ACID,ISOBUTYRIC ACID,3.0
CINNAMIC ACID,Norephedrine,2.4
CINNAMIC ACID,Caffeic acid phenethyl ester,3.0
CINNAMIC ACID,Xanthohumol,3.0
CINNAMIC ACID,camphor,3.0821917808219177
CINNAMIC ACID,Synephrine,3.0
CINNAMIC ACID,(E/Z)-ferulic acid,1.4
CINNAMIC ACID,acetate,2.7966101694915255
CINNAMIC ACID,5-HYDROXYMETHYLFURFURAL,2.0
CINNAMIC ACID,"1,4-DIMETHYLNAPHTHALENE",3.0
CINNAMIC ACID,"2,6-DIMETHYLNAPHTHALENE",3.0
CINNAMIC ACID,(-)-Norephedrine,3.0
CINNAMIC ACID,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",1.0
CINNAMIC ACID,Caffeic acid-phenethyl ester,3.0
CINNAMIC ACID,"3',4',7-Trihydroxyisoflavone",2.0
CINNAMIC ACID,phenylpropanolamine,2.5
CINNAMIC ACID,(+)-Medicarpin,3.0
CINNAMIC ACID,NSC70861,0.0
CINNAMIC ACID,8-Prenylnaringenin,3.0
naphthalene,PENTADECANOIC ACID,2.737704918032787
naphthalene,STYRENE,2.5
naphthalene,luteolin,2.357142857142857
naphthalene,Arachidic acid,2.7142857142857144
naphthalene,octanoic acid,2.6666666666666665
naphthalene,palmitic acid,2.5981308411214954
naphthalene,1-octanol,3.7142857142857144
naphthalene,benzyl alcohol,2.7142857142857144
naphthalene,NONANOIC ACID,3.4285714285714284
naphthalene,PHENANTHRENE,2.7142857142857144
naphthalene,M-XYLENE,3.125
naphthalene,formononetin,3.3333333333333335
naphthalene,p-coumaric acid,2.2
naphthalene,apigenin,2.0
naphthalene,FURFURAL,2.7142857142857144
naphthalene,Ephedrine,2.4285714285714284
naphthalene,Matrine,2.75
naphthalene,toluene,2.5555555555555554
naphthalene,P-CRESOL,2.0
naphthalene,4-methylphenol,2.0
naphthalene,1-HEPTANOL,2.7142857142857144
naphthalene,ethanol,2.4383561643835616
naphthalene,P-XYLENE,3.2857142857142856
naphthalene,Phenethylamine,2.6
naphthalene,PSEUDOEPHEDRINE,1.9166666666666667
naphthalene,ISOBUTYRIC ACID,3.7142857142857144
naphthalene,Norephedrine,1.8
naphthalene,Caffeic acid phenethyl ester,3.142857142857143
naphthalene,Xanthohumol,3.7142857142857144
naphthalene,camphor,2.448717948717949
naphthalene,Synephrine,3.142857142857143
naphthalene,(E/Z)-ferulic acid,2.5
naphthalene,acetate,2.6153846153846154
naphthalene,5-HYDROXYMETHYLFURFURAL,2.7142857142857144
naphthalene,"1,4-DIMETHYLNAPHTHALENE",2.7142857142857144
naphthalene,"2,6-DIMETHYLNAPHTHALENE",2.625
naphthalene,(-)-Norephedrine,2.4285714285714284
naphthalene,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.5555555555555554
naphthalene,Caffeic acid-phenethyl ester,3.142857142857143
naphthalene,"3',4',7-Trihydroxyisoflavone",2.7142857142857144
naphthalene,phenylpropanolamine,1.4545454545454546
naphthalene,(+)-Medicarpin,3.4285714285714284
naphthalene,NSC70861,2.7142857142857144
naphthalene,8-Prenylnaringenin,2.7142857142857144
STYRENE,PENTADECANOIC ACID,2.9473684210526314
STYRENE,luteolin,1.9
STYRENE,Arachidic acid,2.3333333333333335
STYRENE,octanoic acid,2.2
STYRENE,palmitic acid,2.6407766990291264
STYRENE,1-octanol,3.0
STYRENE,benzyl alcohol,2.0
STYRENE,NONANOIC ACID,3.0
STYRENE,PHENANTHRENE,3.3333333333333335
STYRENE,M-XYLENE,3.0
STYRENE,formononetin,2.6
STYRENE,p-coumaric acid,2.6666666666666665
STYRENE,apigenin,1.8888888888888888
STYRENE,FURFURAL,2.3333333333333335
STYRENE,Ephedrine,2.0
STYRENE,Matrine,2.25
STYRENE,toluene,1.6
STYRENE,P-CRESOL,2.25
STYRENE,4-methylphenol,2.25
STYRENE,1-HEPTANOL,2.3333333333333335
STYRENE,ethanol,2.2753623188405796
STYRENE,P-XYLENE,3.3333333333333335
STYRENE,Phenethylamine,2.5806451612903225
STYRENE,PSEUDOEPHEDRINE,2.125
STYRENE,ISOBUTYRIC ACID,3.0
STYRENE,Norephedrine,2.0
STYRENE,Caffeic acid phenethyl ester,3.0
STYRENE,Xanthohumol,3.0
STYRENE,camphor,2.7837837837837838
STYRENE,Synephrine,3.0
STYRENE,(E/Z)-ferulic acid,2.1666666666666665
STYRENE,acetate,2.6292134831460676
STYRENE,5-HYDROXYMETHYLFURFURAL,2.3333333333333335
STYRENE,"1,4-DIMETHYLNAPHTHALENE",3.3333333333333335
STYRENE,"2,6-DIMETHYLNAPHTHALENE",3.25
STYRENE,(-)-Norephedrine,3.0
STYRENE,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.0
STYRENE,Caffeic acid-phenethyl ester,3.0
STYRENE,"3',4',7-Trihydroxyisoflavone",2.0
STYRENE,phenylpropanolamine,2.142857142857143
STYRENE,(+)-Medicarpin,3.0
STYRENE,NSC70861,2.3333333333333335
STYRENE,8-Prenylnaringenin,3.3333333333333335
luteolin,PENTADECANOIC ACID,2.4285714285714284
luteolin,Arachidic acid,2.3333333333333335
luteolin,octanoic acid,1.9090909090909092
luteolin,palmitic acid,2.229357798165138
luteolin,1-octanol,2.7777777777777777
luteolin,benzyl alcohol,1.8888888888888888
luteolin,NONANOIC ACID,2.4444444444444446
luteolin,PHENANTHRENE,3.2222222222222223
luteolin,M-XYLENE,3.0
luteolin,formononetin,2.6363636363636362
luteolin,p-coumaric acid,2.3333333333333335
luteolin,apigenin,1.6
luteolin,FURFURAL,2.2222222222222223
luteolin,Ephedrine,2.111111111111111
luteolin,Matrine,1.6
luteolin,toluene,2.090909090909091
luteolin,P-CRESOL,2.3
luteolin,4-methylphenol,2.3
luteolin,1-HEPTANOL,2.3333333333333335
luteolin,ethanol,1.9466666666666668
luteolin,P-XYLENE,3.2222222222222223
luteolin,Phenethylamine,2.3783783783783785
luteolin,PSEUDOEPHEDRINE,1.9285714285714286
luteolin,ISOBUTYRIC ACID,3.0
luteolin,Norephedrine,2.0
luteolin,Caffeic acid phenethyl ester,3.2222222222222223
luteolin,Xanthohumol,2.7777777777777777
luteolin,camphor,2.35
luteolin,Synephrine,3.2222222222222223
luteolin,(E/Z)-ferulic acid,2.0833333333333335
luteolin,acetate,2.2119565217391304
luteolin,5-HYDROXYMETHYLFURFURAL,2.2222222222222223
luteolin,"1,4-DIMETHYLNAPHTHALENE",3.2222222222222223
luteolin,"2,6-DIMETHYLNAPHTHALENE",3.2
luteolin,(-)-Norephedrine,2.6666666666666665
luteolin,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.0
luteolin,Caffeic acid-phenethyl ester,3.2222222222222223
luteolin,"3',4',7-Trihydroxyisoflavone",2.111111111111111
luteolin,phenylpropanolamine,2.0
luteolin,(+)-Medicarpin,2.6666666666666665
luteolin,NSC70861,2.2222222222222223
luteolin,8-Prenylnaringenin,3.2222222222222223
Arachidic acid,PENTADECANOIC ACID,3.107142857142857
Arachidic acid,octanoic acid,2.25
Arachidic acid,palmitic acid,2.7941176470588234
Arachidic acid,1-octanol,3.0
Arachidic acid,benzyl alcohol,2.0
Arachidic acid,NONANOIC ACID,3.0
Arachidic acid,PHENANTHRENE,3.0
Arachidic acid,M-XYLENE,3.0
Arachidic acid,formononetin,3.0
Arachidic acid,p-coumaric acid,2.6
Arachidic acid,apigenin,2.375
Arachidic acid,FURFURAL,2.0
Arachidic acid,Ephedrine,2.0
Arachidic acid,Matrine,2.3333333333333335
Arachidic acid,toluene,2.25
Arachidic acid,P-CRESOL,2.3333333333333335
Arachidic acid,4-methylphenol,2.3333333333333335
Arachidic acid,1-HEPTANOL,2.0
Arachidic acid,ethanol,2.588235294117647
Arachidic acid,P-XYLENE,3.0
Arachidic acid,Phenethylamine,2.8666666666666667
Arachidic acid,PSEUDOEPHEDRINE,2.4285714285714284
Arachidic acid,ISOBUTYRIC ACID,3.0
Arachidic acid,Norephedrine,2.4
Arachidic acid,Caffeic acid phenethyl ester,3.0
Arachidic acid,Xanthohumol,3.0
Arachidic acid,camphor,3.0821917808219177
Arachidic acid,Synephrine,3.0
Arachidic acid,(E/Z)-ferulic acid,2.2
Arachidic acid,acetate,2.8135593220338984
Arachidic acid,5-HYDROXYMETHYLFURFURAL,2.0
Arachidic acid,"1,4-DIMETHYLNAPHTHALENE",3.0
Arachidic acid,"2,6-DIMETHYLNAPHTHALENE",3.0
Arachidic acid,(-)-Norephedrine,3.0
Arachidic acid,"(E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid",2.0
Arachidic acid,Caffeic acid-phenethyl ester,3.0
Arachidic acid,"3',4',7-Trihydroxyisoflavone",2.0
Arachidic acid,phenylpropanolamine,2.5
Arachidic acid,(+)-Medicarpin,3.0
Arachidic acid,NSC70861,2.0
Arachidic acid,8-Prenylnaringenin,3.0
octanoic acid,PENTADECANOIC ACID,2.9827586206896552
